ID,Park,Word_count,Sentiment_value,Polarity,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
441,TMNP,1,0,Neutral,0,0,0,0,0,0,0,1
442,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
443,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
444,TMNP,5,0,Neutral,0,0,0,1,0,0,0,0
445,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
446,AENP,15,2,Positive,0,1,0,0,0,0,0,0
447,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
448,KNP,9,-1,Negative,0,0,0,0,0,1,0,0
449,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
450,KNP,20,1,Positive,0,0,0,0,1,0,0,0
451,KNP,11,1,Positive,0,1,0,0,0,0,0,0
452,KNP,8,0,Neutral,0,0,0,0,0,0,1,0
453,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
454,KNP,16,0,Neutral,0,0,0,0,0,0,0,0
455,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
456,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
457,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
458,KNP,10,-1,Negative,1,0,1,1,0,1,0,0
459,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
460,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
461,KNP,4,1,Positive,0,0,0,0,1,0,0,1
462,KNP,19,1,Positive,0,0,0,0,1,0,0,1
463,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
464,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
465,KNP,13,0,Neutral,0,0,0,0,0,0,0,0
466,KNP,4,1,Positive,0,0,0,0,1,0,0,1
467,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
468,KNP,10,1,Positive,0,0,0,0,1,0,0,1
469,KNP,6,1,Positive,0,0,0,0,1,0,0,1
470,KNP,8,1,Positive,0,0,0,0,1,0,0,0
471,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
472,KNP,7,-1,Negative,0,0,0,0,0,0,1,0
473,KNP,3,2,Positive,0,0,0,1,0,0,0,0
474,KNP,20,5,Positive,1,4,1,0,4,0,1,4
475,KNP,11,-1,Negative,0,0,0,2,0,0,0,0
476,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
477,KNP,2,1,Positive,0,0,0,0,1,0,0,0
478,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
479,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
480,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
481,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
482,KNP,7,0,Neutral,0,1,0,0,0,0,0,0
483,KNP,4,1,Positive,0,1,0,0,1,0,1,1
484,KNP,4,-1,Negative,0,0,0,1,0,1,0,0
485,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
486,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
487,KNP,6,-1,Negative,0,0,0,1,0,1,0,0
488,KNP,3,0,Neutral,0,0,0,1,1,1,1,0
489,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
490,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
491,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
492,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
493,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
494,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
495,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
496,KNP,11,-1,Negative,0,0,0,0,0,0,0,0
497,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
498,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
499,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
500,KNP,9,1,Positive,0,1,0,0,1,1,1,1
501,KNP,7,1,Positive,1,1,1,0,1,0,1,1
502,KNP,12,-1,Negative,0,0,1,0,0,0,0,0
503,KNP,6,0,Neutral,0,1,0,0,0,0,0,0
504,KNP,10,1,Positive,0,1,0,0,1,0,0,1
505,KNP,23,0,Neutral,0,0,0,0,0,0,0,0
506,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
507,KNP,4,1,Positive,0,0,0,0,1,0,0,0
508,KNP,4,1,Positive,0,0,0,0,1,0,0,0
509,KNP,11,1,Positive,0,0,0,0,1,0,0,0
510,KNP,3,1,Positive,0,1,0,0,0,0,0,0
511,KNP,12,0,Neutral,2,1,1,2,2,2,0,1
512,KNP,5,1,Positive,0,1,0,0,1,0,0,1
513,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
515,TMNP,10,0,Neutral,0,0,0,1,1,0,0,1
516,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
517,TMNP,6,1,Positive,0,0,0,0,0,0,0,0
518,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
519,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
520,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
521,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
522,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
523,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
524,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
525,TMNP,6,1,Positive,0,1,0,0,1,0,0,1
526,TMNP,3,1,Positive,0,0,0,0,1,0,0,0
527,TMNP,5,0,Neutral,0,0,0,0,1,0,0,0
528,TMNP,8,0,Neutral,1,0,0,0,0,0,0,0
529,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
530,TMNP,11,3,Positive,0,3,0,0,3,0,2,3
531,TMNP,46,-1,Negative,0,0,0,0,0,0,0,0
532,TMNP,5,-1,Negative,1,0,1,0,0,0,0,0
533,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
534,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
535,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
536,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
537,TMNP,4,1,Positive,0,1,0,0,1,0,1,1
538,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
539,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
540,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
541,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
542,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
543,TMNP,5,-1,Negative,1,0,0,0,0,0,0,0
544,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
545,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
546,TMNP,1,1,Positive,0,1,0,0,1,0,1,0
547,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
548,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
549,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
550,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
551,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
552,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
553,TMNP,17,4,Positive,0,3,0,0,4,0,3,2
554,TMNP,9,1,Positive,0,0,0,0,0,0,0,0
555,TMNP,6,1,Positive,0,0,0,0,0,0,0,0
556,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
557,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
558,GRNP,7,0,Neutral,0,0,1,0,0,0,0,0
559,TMNP,9,-2,Negative,2,0,1,2,0,2,0,0
560,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
561,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
562,TMNP,17,2,Positive,0,1,0,0,1,0,0,1
563,TMNP,5,1,Positive,0,1,0,0,0,0,0,1
564,KNP,3,1,Positive,0,0,0,0,1,0,0,0
565,KNP,12,0,Neutral,2,1,1,0,1,0,1,1
566,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
567,AENP,9,0,Neutral,1,2,0,1,1,0,1,1
568,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
569,KNP,15,0,Neutral,0,0,0,0,0,0,0,0
570,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
571,KNP,13,0,Neutral,0,0,0,0,0,0,0,0
572,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
573,KNP,11,0,Neutral,0,0,0,0,0,0,0,0
574,KNP,1,1,Positive,0,0,0,0,1,0,0,0
575,KNP,7,-1,Negative,0,0,0,0,0,0,0,0
576,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
577,KNP,3,1,Positive,0,0,0,0,0,0,0,0
578,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
579,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
580,KNP,24,-1,Negative,0,0,0,0,0,0,1,0
581,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
582,KNP,14,0,Neutral,0,1,0,1,0,1,0,0
583,KNP,17,0,Neutral,0,1,0,0,0,1,0,0
584,KNP,41,2,Positive,0,1,0,0,0,0,0,0
585,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
586,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
587,KNP,18,1,Positive,0,3,0,2,1,1,0,1
588,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
589,KNP,6,1,Positive,0,0,0,0,0,0,0,0
590,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
591,KNP,5,1,Positive,0,1,0,0,1,0,1,1
592,KNP,31,3,Positive,1,0,0,1,1,0,0,1
593,KNP,10,1,Positive,0,1,0,0,1,0,0,0
594,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
595,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
596,TMNP,4,0,Neutral,0,0,0,0,0,0,0,1
597,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
598,TMNP,10,2,Positive,0,2,0,0,2,0,2,2
599,TMNP,13,1,Positive,0,0,0,0,1,0,0,0
600,TMNP,11,0,Neutral,0,1,0,0,0,0,0,0
601,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
602,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
603,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
604,TMNP,9,0,Neutral,0,0,0,0,0,1,0,0
605,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
606,TMNP,5,1,Positive,0,0,0,1,0,0,0,0
607,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
608,TMNP,6,0,Neutral,0,0,0,0,0,0,1,0
609,TMNP,2,0,Neutral,0,1,0,0,0,0,0,0
610,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
611,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
612,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
613,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
614,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
615,TMNP,10,0,Neutral,0,0,0,0,0,0,1,0
616,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
617,TMNP,14,0,Neutral,0,0,0,0,0,0,1,0
618,TMNP,13,4,Positive,0,4,0,0,5,0,3,4
619,TMNP,5,1,Positive,0,0,0,0,1,0,0,0
620,TMNP,4,2,Positive,0,2,0,0,2,0,2,2
621,TMNP,48,-1,Negative,0,1,0,1,0,0,0,0
622,TMNP,42,0,Neutral,0,0,0,0,0,0,0,0
623,TMNP,16,-1,Negative,0,0,0,0,0,1,0,0
624,TMNP,21,1,Positive,0,1,0,0,1,0,0,0
625,TMNP,15,1,Positive,0,1,0,0,2,0,1,1
626,TMNP,9,1,Positive,0,1,0,0,1,0,1,1
627,TMNP,5,0,Neutral,0,1,0,0,0,0,0,0
628,TMNP,4,0,Neutral,0,0,0,0,1,0,0,0
629,TMNP,18,1,Positive,0,1,0,0,1,0,0,1
630,TMNP,8,2,Positive,0,1,0,0,3,0,0,0
631,TMNP,15,0,Neutral,0,0,0,0,0,0,0,0
632,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
633,TMNP,13,2,Positive,0,2,0,0,2,0,2,2
634,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
635,TMNP,3,0,Neutral,0,1,0,0,0,0,0,0
636,GRNP,0,0,Neutral,0,0,0,0,0,0,0,0
637,GRNP,6,1,Positive,0,1,0,1,2,0,1,0
638,KNP,28,3,Positive,0,1,0,0,2,1,1,0
639,TMNP,19,0,Neutral,0,1,0,0,0,0,0,0
640,TMNP,4,-1,Negative,1,0,0,1,0,1,0,0
641,KNP,39,1,Positive,0,0,0,0,0,0,0,0
642,AENP,12,3,Positive,0,2,0,0,2,0,0,0
643,KNP,4,1,Positive,0,0,0,0,1,0,0,0
644,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
645,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
646,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
647,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
648,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
649,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
650,KNP,2,1,Positive,0,0,0,0,0,0,0,1
651,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
652,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
653,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
654,KNP,15,-1,Negative,0,0,0,1,0,1,0,0
655,KNP,6,1,Positive,0,1,0,0,0,0,0,0
656,KNP,13,1,Positive,0,0,0,0,1,0,0,1
657,TMNP,9,2,Positive,0,2,0,0,2,0,2,2
658,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
659,TMNP,22,0,Neutral,0,0,0,0,0,0,0,0
660,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
661,TMNP,16,3,Positive,0,1,0,0,2,0,2,2
662,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
663,TMNP,6,0,Neutral,0,0,0,0,1,0,1,0
664,TMNP,13,0,Neutral,0,0,0,0,0,0,0,0
665,TMNP,18,1,Positive,0,0,0,0,0,0,0,1
666,TMNP,15,0,Neutral,0,0,0,0,1,1,0,0
667,TMNP,8,-1,Negative,1,0,1,1,0,1,0,0
668,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
669,TMNP,3,0,Neutral,0,0,0,0,1,0,0,0
670,TMNP,6,0,Neutral,0,0,0,0,1,0,0,0
671,TMNP,6,1,Positive,0,1,0,0,0,0,0,0
672,TMNP,6,1,Positive,0,0,0,0,0,0,0,0
673,TMNP,6,1,Positive,0,0,0,0,0,0,1,0
674,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
675,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
676,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
677,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
678,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
679,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
680,TMNP,34,1,Positive,0,0,0,0,0,0,0,0
681,TMNP,42,0,Neutral,0,0,0,0,0,0,0,0
682,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
683,TMNP,12,2,Positive,0,2,0,0,2,0,2,2
684,TMNP,14,1,Positive,0,1,0,1,1,0,0,1
685,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
686,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
687,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
688,TMNP,16,0,Neutral,0,0,0,0,0,0,0,0
689,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
690,TMNP,12,0,Neutral,0,0,0,0,0,0,0,0
691,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
692,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
693,TMNP,4,-1,Negative,0,0,0,0,0,0,0,0
694,TMNP,33,0,Neutral,0,0,0,0,0,0,0,0
695,TMNP,14,5,Positive,0,3,0,0,4,0,2,3
696,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
697,TMNP,12,0,Neutral,0,0,0,0,0,0,0,0
698,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
699,TMNP,14,0,Neutral,0,0,0,0,0,0,0,0
700,TMNP,21,0,Neutral,0,0,0,0,0,0,0,0
701,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
702,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
703,GRNP,10,0,Neutral,1,0,1,1,0,0,0,0
704,GRNP,2,1,Positive,0,1,0,0,1,0,1,1
705,GRNP,5,2,Positive,0,0,0,0,1,0,0,0
706,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
707,KNP,27,2,Positive,0,1,0,0,2,1,1,0
708,KNP,28,3,Positive,0,1,0,0,3,1,1,0
709,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
710,GRNP,4,1,Positive,0,0,0,0,1,0,0,1
711,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
712,TMNP,8,1,Positive,0,2,0,0,0,0,0,1
713,KNP,5,0,Neutral,0,0,0,1,0,0,1,0
714,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
715,AENP,17,5,Positive,0,3,0,0,4,0,0,2
716,KNP,31,9,Positive,1,4,1,0,7,1,2,4
717,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
718,KNP,12,-1,Negative,0,0,0,0,0,1,0,0
719,KNP,2,1,Positive,0,0,0,0,0,0,0,1
720,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
721,KNP,1,1,Positive,0,1,0,0,0,0,0,0
722,KNP,3,1,Positive,0,1,0,0,0,0,0,0
723,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
724,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
725,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
726,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
727,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
728,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
729,KNP,2,1,Positive,0,0,0,0,0,0,0,1
730,KNP,2,1,Positive,0,1,0,0,0,0,0,0
731,KNP,3,1,Positive,0,1,0,0,1,0,0,0
732,KNP,3,0,Neutral,0,0,0,0,0,0,0,1
733,KNP,12,1,Positive,0,1,0,0,1,0,0,0
734,KNP,16,1,Positive,0,0,0,0,0,0,0,1
735,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
736,KNP,10,1,Positive,0,1,0,0,0,0,0,0
737,KNP,14,2,Positive,0,1,0,0,2,0,0,0
738,KNP,2,1,Positive,0,1,0,0,1,0,1,0
739,KNP,1,1,Positive,0,1,0,0,1,0,1,1
740,KNP,9,0,Neutral,0,0,0,0,0,0,1,0
741,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
742,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
743,KNP,3,1,Positive,0,1,0,0,0,0,0,0
744,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
745,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
746,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
747,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
748,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
749,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
750,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
751,KNP,2,1,Positive,0,0,0,0,0,0,0,0
752,KNP,2,1,Positive,0,0,0,0,0,0,0,0
753,KNP,13,0,Neutral,0,0,0,0,1,0,0,0
754,KNP,7,1,Positive,0,1,0,0,1,0,1,1
755,KNP,12,-1,Negative,0,0,0,1,0,1,0,0
756,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
757,KNP,5,1,Positive,0,0,0,0,0,0,0,0
758,KNP,12,0,Neutral,0,0,0,0,0,0,0,0
759,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
760,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
761,KNP,8,2,Positive,0,1,0,0,1,0,0,0
762,KNP,4,1,Positive,0,0,0,0,0,0,0,0
763,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
764,KNP,4,2,Positive,1,2,1,0,2,0,2,2
765,KNP,6,-1,Negative,0,0,0,0,0,0,0,0
766,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
767,KNP,14,-2,Negative,0,0,1,0,0,1,1,0
768,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
769,TMNP,2,-1,Negative,0,0,0,0,0,0,1,0
770,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
771,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
772,TMNP,8,1,Positive,0,0,0,0,0,0,0,0
773,TMNP,2,-1,Negative,0,0,0,1,0,1,0,0
774,TMNP,22,2,Positive,0,0,0,0,1,0,0,0
775,TMNP,9,-1,Negative,0,0,0,1,1,1,0,0
776,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
777,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
778,TMNP,5,1,Positive,0,1,0,0,1,0,0,1
779,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
780,TMNP,14,1,Positive,0,0,0,0,1,0,0,1
781,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
782,TMNP,7,1,Positive,0,0,0,0,1,0,1,1
783,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
784,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
785,TMNP,7,1,Positive,0,0,0,0,2,0,0,0
786,TMNP,2,1,Positive,0,1,0,0,1,0,0,1
787,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
788,TMNP,8,-1,Negative,0,0,0,0,0,0,0,0
789,TMNP,15,-1,Negative,1,0,0,1,1,0,0,0
790,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
791,TMNP,6,-1,Negative,0,0,0,0,0,0,1,0
792,TMNP,11,1,Positive,0,0,0,0,1,0,0,0
793,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
794,TMNP,12,1,Positive,0,0,0,0,0,0,0,1
795,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
796,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
797,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
798,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
799,TMNP,24,0,Neutral,1,1,0,1,1,0,1,0
800,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
801,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
802,TMNP,10,2,Positive,0,1,0,0,0,0,0,1
803,TMNP,8,2,Positive,0,2,0,0,2,0,2,2
804,TMNP,12,0,Neutral,0,0,0,0,0,0,0,0
805,TMNP,16,1,Positive,0,1,0,0,0,0,1,0
806,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
807,TMNP,14,2,Positive,0,2,0,0,2,0,2,2
808,GRNP,6,0,Neutral,0,0,0,0,0,0,1,0
809,GRNP,13,1,Positive,0,1,0,1,0,0,0,0
810,GRNP,10,1,Positive,0,1,0,0,1,0,0,1
811,GRNP,13,5,Positive,0,4,0,0,3,0,0,0
812,GRNP,18,7,Positive,0,3,1,0,4,0,0,2
813,GRNP,11,1,Positive,0,1,1,0,1,0,0,1
814,GRNP,19,5,Positive,0,2,0,0,2,0,0,1
815,GRNP,14,4,Positive,0,2,0,0,2,0,0,1
816,GRNP,17,4,Positive,0,2,0,0,2,0,0,1
817,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
818,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
819,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
820,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
821,TMNP,14,1,Positive,0,1,0,0,0,0,0,0
822,KNP,7,1,Positive,0,1,0,0,1,0,0,0
823,TMNP,45,0,Neutral,0,1,0,0,0,0,0,0
824,TMNP,5,0,Neutral,0,1,0,0,0,0,0,0
825,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
826,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
827,TMNP,20,0,Neutral,0,1,0,2,0,1,0,0
828,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
829,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
830,KNP,29,-1,Negative,0,0,0,1,0,1,0,1
831,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
832,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
833,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
834,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
835,KNP,4,0,Neutral,0,0,0,1,0,0,0,0
836,KNP,31,0,Neutral,0,0,0,0,0,0,0,0
837,KNP,42,-4,Negative,2,0,1,2,0,1,0,0
838,KNP,18,2,Positive,0,2,0,0,1,0,0,1
839,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
840,KNP,14,2,Positive,0,1,0,0,0,0,0,0
841,KNP,12,1,Positive,1,0,1,1,1,1,0,1
842,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
843,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
844,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
845,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
846,KNP,5,1,Positive,0,0,0,0,0,0,0,0
847,KNP,39,1,Positive,0,0,0,0,0,0,0,0
848,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
849,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
850,KNP,51,1,Positive,0,0,0,1,0,0,0,0
851,KNP,26,1,Positive,0,0,0,1,1,1,0,1
852,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
853,KNP,8,0,Neutral,0,1,0,0,1,0,1,1
854,TMNP,11,2,Positive,0,1,0,0,1,1,0,1
855,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
856,TMNP,17,0,Neutral,0,0,0,0,0,0,0,0
857,TMNP,3,1,Positive,0,1,0,1,1,1,1,0
858,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
859,TMNP,26,2,Positive,0,0,0,0,2,0,0,1
860,TMNP,26,2,Positive,0,0,0,0,2,0,0,1
861,TMNP,24,2,Positive,0,0,0,0,2,0,0,1
862,TMNP,12,0,Neutral,0,0,0,0,1,0,0,0
863,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
864,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
865,TMNP,14,0,Neutral,0,0,0,0,1,0,2,0
866,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
867,TMNP,6,0,Neutral,0,1,0,0,1,1,1,1
868,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
869,TMNP,13,-1,Negative,1,0,1,0,0,0,0,0
870,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
871,TMNP,6,-1,Negative,1,0,1,1,0,1,0,0
872,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
873,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
874,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
875,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
876,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
877,TMNP,7,1,Positive,0,0,0,0,0,0,0,0
878,TMNP,4,0,Neutral,0,0,0,0,1,0,0,0
879,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
880,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
881,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
882,TMNP,9,0,Neutral,0,0,0,0,1,0,0,0
883,TMNP,27,-1,Negative,2,0,1,0,0,0,0,0
884,TMNP,38,2,Positive,0,1,0,0,2,0,1,1
885,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
886,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
887,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
